group	x	xend	y	yend
146	65.8962095	66.7932835	-0.44975	-0.44975
147	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
148	89.0318915	90.3878815	-0.448	-0.448
149	90.3878815	91.1396925	-0.041	-0.041
150	91.1396925	125.8008965	-0.271326086956522	-0.271326086956522
151	125.8008965	127.2988755	-0.496	-0.496
152	127.2988755	130.6852725	-0.2115	-0.2115
153	130.6852725	138.2340095	-0.3175	-0.3175
154	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
155	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
156	22.8102895	24.2058575	-0.4265	-0.4265
157	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
158	33.2549545	34.4591305	-0.076	-0.076
159	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
160	39.2336175	42.2474885	-0.098	-0.098
161	42.2474885	65.2327755	-0.4374	-0.4374
162	65.2327755	65.8962095	-0.1655	-0.1655
163	65.8962095	66.7932835	-0.44975	-0.44975
164	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
165	89.0318915	90.3878815	-0.448	-0.448
166	90.3878815	91.1396925	-0.041	-0.041
167	91.1396925	105.5272305	-0.238888888888889	-0.238888888888889
168	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
169	125.8008965	127.2988755	-0.496	-0.496
170	127.2988755	130.6852725	-0.2115	-0.2115
171	130.6852725	138.2340095	-0.3175	-0.3175
172	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
173	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
174	22.8102895	24.2058575	-0.4265	-0.4265
175	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
176	33.2549545	34.4591305	-0.076	-0.076
177	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
178	39.2336175	42.2474885	-0.098	-0.098
179	42.2474885	65.2327755	-0.4374	-0.4374
180	65.2327755	65.8962095	-0.1655	-0.1655
181	65.8962095	66.3251155	-0.367	-0.367
182	66.3251155	66.7932835	-0.5325	-0.5325
183	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
184	89.0318915	90.3878815	-0.448	-0.448
185	90.3878815	91.1396925	-0.041	-0.041
186	91.1396925	105.5272305	-0.238888888888889	-0.238888888888889
187	105.5272305	125.8008965	-0.292178571428571	-0.292178571428571
188	125.8008965	127.2988755	-0.496	-0.496
189	127.2988755	130.6852725	-0.2115	-0.2115
190	130.6852725	138.2340095	-0.3175	-0.3175
191	0.2164845	2.7791455	-0.338142857142857	-0.338142857142857
192	2.7791455	22.8102895	-0.258730769230769	-0.258730769230769
193	22.8102895	24.2058575	-0.4265	-0.4265
194	24.2058575	33.2549545	-0.244153846153846	-0.244153846153846
195	33.2549545	34.4591305	-0.076	-0.076
196	34.4591305	39.2336175	-0.309166666666667	-0.309166666666667
197	39.2336175	42.2474885	-0.098	-0.098
198	42.2474885	65.2327755	-0.4374	-0.4374
199	65.2327755	65.8962095	-0.1655	-0.1655
200	65.8962095	66.3251155	-0.367	-0.367
201	66.3251155	66.7932835	-0.5325	-0.5325
202	66.7932835	89.0318915	-0.258322580645161	-0.258322580645161
203	89.0318915	90.3878815	-0.448	-0.448
204	90.3878815	91.1396925	-0.041	-0.041
205	91.1396925	97.1436505	-0.24975	-0.24975
206	97.1436505	98.1747685	-0.054	-0.054
207	98.1747685	125.8008965	-0.281864864864865	-0.281864864864865
208	125.8008965	127.2988755	-0.496	-0.496
209	127.2988755	130.6852725	-0.2115	-0.2115
210	130.6852725	138.2340095	-0.3175	-0.3175
