group	x	xend	y	yend
145	39.0803165	44.9767385	-0.596147826042501	-0.596147826042501
146	44.9767385	47.4257565	-1.97143084780323	-1.97143084780323
147	47.4257565	112.9072335	-0.405392707409971	-0.405392707409971
148	112.9072335	115.1839055	-0.0424567992428948	-0.0424567992428948
149	115.1839055	128.6921785	-0.469173078558796	-0.469173078558796
150	128.6921785	131.6270055	-0.0797250040381041	-0.0797250040381041
151	131.6270055	139.1335145	-0.448678800526822	-0.448678800526822
152	139.1335145	144.6543435	-1.00235144681787	-1.00235144681787
153	144.6543435	146.0583295	-0.76290607509892	-0.76290607509892
154	0.1498505	0.9476345	-0.588573754273535	-0.588573754273535
155	0.9476345	2.4423015	-1.21424022557299	-1.21424022557299
156	2.4423015	21.8176245	-0.522794066754914	-0.522794066754914
157	21.8176245	23.9470165	-0.740721397830893	-0.740721397830893
158	23.9470165	32.6284035	-0.344645967416011	-0.344645967416011
159	32.6284035	32.9851025	0.0758748669751276	0.0758748669751276
160	32.9851025	37.3378335	-0.332334598994775	-0.332334598994775
161	37.3378335	39.0803165	-0.867921790785936	-0.867921790785936
162	39.0803165	42.4203975	-0.635344700019435	-0.635344700019435
163	42.4203975	44.9767385	-0.419761893146297	-0.419761893146297
164	44.9767385	47.4257565	-1.97143084780323	-1.97143084780323
165	47.4257565	112.9072335	-0.405392707409971	-0.405392707409971
166	112.9072335	115.1839055	-0.0424567992428948	-0.0424567992428948
167	115.1839055	128.6921785	-0.469173078558796	-0.469173078558796
168	128.6921785	131.6270055	-0.0797250040381041	-0.0797250040381041
169	131.6270055	139.1335145	-0.448678800526822	-0.448678800526822
170	139.1335145	144.6543435	-1.00235144681787	-1.00235144681787
171	144.6543435	146.0583295	-0.76290607509892	-0.76290607509892
172	0.1498505	0.9476345	-0.588573754273535	-0.588573754273535
173	0.9476345	2.4423015	-1.21424022557299	-1.21424022557299
174	2.4423015	21.8176245	-0.522794066754914	-0.522794066754914
175	21.8176245	22.4095735	-0.965784284662087	-0.965784284662087
176	22.4095735	23.9470165	-0.628189954415296	-0.628189954415296
177	23.9470165	32.6284035	-0.344645967416011	-0.344645967416011
178	32.6284035	32.9851025	0.0758748669751276	0.0758748669751276
179	32.9851025	37.3378335	-0.332334598994775	-0.332334598994775
180	37.3378335	39.0803165	-0.867921790785936	-0.867921790785936
181	39.0803165	42.4203975	-0.635344700019435	-0.635344700019435
182	42.4203975	44.9767385	-0.419761893146297	-0.419761893146297
183	44.9767385	47.4257565	-1.97143084780323	-1.97143084780323
184	47.4257565	112.9072335	-0.405392707409971	-0.405392707409971
185	112.9072335	115.1839055	-0.0424567992428948	-0.0424567992428948
186	115.1839055	128.6921785	-0.469173078558796	-0.469173078558796
187	128.6921785	131.6270055	-0.0797250040381041	-0.0797250040381041
188	131.6270055	139.1335145	-0.448678800526822	-0.448678800526822
189	139.1335145	144.6543435	-1.00235144681787	-1.00235144681787
190	144.6543435	146.0583295	-0.76290607509892	-0.76290607509892
191	0.1498505	0.9476345	-0.588573754273535	-0.588573754273535
192	0.9476345	2.4423015	-1.21424022557299	-1.21424022557299
193	2.4423015	21.8176245	-0.522794066754914	-0.522794066754914
194	21.8176245	22.4095735	-0.965784284662087	-0.965784284662087
195	22.4095735	23.9470165	-0.628189954415296	-0.628189954415296
196	23.9470165	32.6284035	-0.344645967416011	-0.344645967416011
197	32.6284035	32.9851025	0.0758748669751276	0.0758748669751276
198	32.9851025	37.3378335	-0.332334598994775	-0.332334598994775
199	37.3378335	39.0803165	-0.867921790785936	-0.867921790785936
200	39.0803165	42.4203975	-0.635344700019435	-0.635344700019435
201	42.4203975	44.9767385	-0.419761893146297	-0.419761893146297
202	44.9767385	47.4257565	-1.97143084780323	-1.97143084780323
203	47.4257565	112.9072335	-0.405392707409971	-0.405392707409971
204	112.9072335	115.1839055	-0.0424567992428948	-0.0424567992428948
205	115.1839055	128.6921785	-0.469173078558796	-0.469173078558796
206	128.6921785	131.6270055	-0.0797250040381041	-0.0797250040381041
207	131.6270055	137.7473455	-0.496235204132463	-0.496235204132463
208	137.7473455	139.1335145	-0.210896782498619	-0.210896782498619
209	139.1335145	144.6543435	-1.00235144681787	-1.00235144681787
210	144.6543435	146.0583295	-0.76290607509892	-0.76290607509892
