group	x	xend	y	yend
68	14.7761035	42.9947915	-0.217024810447534	-0.217024810447534
69	42.9947915	44.3430635	0.306845500314283	0.306845500314283
70	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
71	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
72	64.1759375	97.2098965	0.43845659737326	0.43845659737326
73	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
74	98.1834835	99.8270215	0.984771612385425	0.984771612385425
75	99.8270215	102.2143105	0.533736756664157	0.533736756664157
76	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
77	103.2339725	148.1877815	0.399649994815193	0.399649994815193
78	148.1877815	158.8596675	0.599579030627745	0.599579030627745
79	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
80	14.7761035	42.9947915	-0.217024810447534	-0.217024810447534
81	42.9947915	44.3430635	0.306845500314283	0.306845500314283
82	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
83	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
84	64.1759375	97.2098965	0.43845659737326	0.43845659737326
85	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
86	98.1834835	99.8270215	0.984771612385425	0.984771612385425
87	99.8270215	102.2143105	0.533736756664157	0.533736756664157
88	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
89	103.2339725	148.1877815	0.399649994815193	0.399649994815193
90	148.1877815	150.1244145	0.893750501720566	0.893750501720566
91	150.1244145	158.8596675	0.557554534757342	0.557554534757342
92	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
93	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
94	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
95	42.9947915	44.3430635	0.306845500314283	0.306845500314283
96	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
97	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
98	64.1759375	97.2098965	0.43845659737326	0.43845659737326
99	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
100	98.1834835	99.8270215	0.984771612385425	0.984771612385425
101	99.8270215	102.2143105	0.533736756664157	0.533736756664157
102	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
103	103.2339725	148.1877815	0.399649994815193	0.399649994815193
104	148.1877815	150.1244145	0.893750501720566	0.893750501720566
105	150.1244145	158.8596675	0.557554534757342	0.557554534757342
106	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
107	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
108	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
109	42.9947915	44.3430635	0.306845500314283	0.306845500314283
110	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
111	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
112	64.1759375	97.2098965	0.43845659737326	0.43845659737326
113	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
114	98.1834835	99.8270215	0.984771612385425	0.984771612385425
115	99.8270215	102.2143105	0.533736756664157	0.533736756664157
116	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
117	103.2339725	143.0964375	0.410521014556811	0.410521014556811
118	143.0964375	148.1877815	0.265574084668572	0.265574084668572
119	148.1877815	150.1244145	0.893750501720566	0.893750501720566
120	150.1244145	158.8596675	0.557554534757342	0.557554534757342
121	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
122	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
123	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
124	42.9947915	44.3430635	0.306845500314283	0.306845500314283
125	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
126	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
127	64.1759375	75.9875225	0.495968276035857	0.495968276035857
128	75.9875225	97.2098965	0.405160362358072	0.405160362358072
129	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
130	98.1834835	99.8270215	0.984771612385425	0.984771612385425
131	99.8270215	102.2143105	0.533736756664157	0.533736756664157
132	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
133	103.2339725	143.0964375	0.410521014556811	0.410521014556811
134	143.0964375	148.1877815	0.265574084668572	0.265574084668572
135	148.1877815	150.1244145	0.893750501720566	0.893750501720566
136	150.1244145	158.8596675	0.557554534757342	0.557554534757342
137	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
138	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
139	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
140	42.9947915	44.3430635	0.306845500314283	0.306845500314283
141	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
142	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
143	64.1759375	75.9875225	0.495968276035857	0.495968276035857
144	75.9875225	97.2098965	0.405160362358072	0.405160362358072
145	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
146	98.1834835	99.8270215	0.984771612385425	0.984771612385425
147	99.8270215	102.2143105	0.533736756664157	0.533736756664157
148	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
149	103.2339725	143.0964375	0.410521014556811	0.410521014556811
150	143.0964375	144.4822855	0.0799753767205959	0.0799753767205959
151	144.4822855	148.1877815	0.358373438642561	0.358373438642561
152	148.1877815	150.1244145	0.893750501720566	0.893750501720566
153	150.1244145	158.8596675	0.557554534757342	0.557554534757342
154	0.0931535	14.7761035	-0.0777350678601534	-0.0777350678601534
155	14.7761035	26.3357965	-0.291767951249606	-0.291767951249606
156	26.3357965	27.6658355	0.0412429822318813	0.0412429822318813
157	27.6658355	42.9947915	-0.196645257144834	-0.196645257144834
158	42.9947915	44.3430635	0.306845500314283	0.306845500314283
159	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
160	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
161	64.1759375	75.9875225	0.495968276035857	0.495968276035857
162	75.9875225	97.2098965	0.405160362358072	0.405160362358072
163	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
164	98.1834835	99.8270215	0.984771612385425	0.984771612385425
165	99.8270215	102.2143105	0.533736756664157	0.533736756664157
166	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
167	103.2339725	143.0964375	0.410521014556811	0.410521014556811
168	143.0964375	144.4822855	0.0799753767205959	0.0799753767205959
169	144.4822855	148.1877815	0.358373438642561	0.358373438642561
170	148.1877815	150.1244145	0.893750501720566	0.893750501720566
171	150.1244145	158.8596675	0.557554534757342	0.557554534757342
172	0.0931535	9.8506445	-0.0538138268626641	-0.0538138268626641
173	9.8506445	13.0675305	-0.233922325757074	-0.233922325757074
174	13.0675305	14.7761035	0.11503324294624	0.11503324294624
175	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
176	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
177	42.9947915	44.3430635	0.306845500314283	0.306845500314283
178	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
179	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
180	64.1759375	75.9875225	0.495968276035857	0.495968276035857
181	75.9875225	97.2098965	0.405160362358072	0.405160362358072
182	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
183	98.1834835	99.8270215	0.984771612385425	0.984771612385425
184	99.8270215	102.2143105	0.533736756664157	0.533736756664157
185	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
186	103.2339725	143.0964375	0.410521014556811	0.410521014556811
187	143.0964375	144.4822855	0.0799753767205959	0.0799753767205959
188	144.4822855	148.1877815	0.358373438642561	0.358373438642561
189	148.1877815	150.1244145	0.893750501720566	0.893750501720566
190	150.1244145	158.8596675	0.557554534757342	0.557554534757342
191	0.0931535	6.9415125	-0.0346258054418342	-0.0346258054418342
192	6.9415125	8.4892035	-0.3040061868901	-0.3040061868901
193	8.4892035	9.8506445	0.138814468902282	0.138814468902282
194	9.8506445	13.0675305	-0.233922325757074	-0.233922325757074
195	13.0675305	14.7761035	0.11503324294624	0.11503324294624
196	14.7761035	24.9494925	-0.305524616101541	-0.305524616101541
197	24.9494925	42.9947915	-0.181624888185931	-0.181624888185931
198	42.9947915	44.3430635	0.306845500314283	0.306845500314283
199	44.3430635	55.2448415	-0.161403712836202	-0.161403712836202
200	55.2448415	64.1759375	0.0527340901525819	0.0527340901525819
201	64.1759375	75.9875225	0.495968276035857	0.495968276035857
202	75.9875225	97.2098965	0.405160362358072	0.405160362358072
203	97.2098965	98.1834835	0.0200576523412535	0.0200576523412535
204	98.1834835	99.8270215	0.984771612385425	0.984771612385425
205	99.8270215	102.2143105	0.533736756664157	0.533736756664157
206	102.2143105	103.2339725	0.0143552929770701	0.0143552929770701
207	103.2339725	143.0964375	0.410521014556811	0.410521014556811
208	143.0964375	148.1877815	0.265574084668572	0.265574084668572
209	148.1877815	150.1244145	0.893750501720566	0.893750501720566
210	150.1244145	158.8596675	0.557554534757342	0.557554534757342
